292.7133312407515, 0.991000403569346
296.86023048293805, 0.949352046993408
298.9408546701942, 0.8869333213757224
302.05461638491545, 0.8348997802789109
304.1352405721717, 0.7724810546612257
304.14600242141614, 0.7100892336666513
307.25797049459663, 0.6684543294022682
309.34038832339354, 0.5956369669521537
314.5240123761266, 0.5435765212322314
316.6028429218421, 0.4915564324469752
318.67987982601676, 0.44993498049414793
318.6906416752612, 0.3875431594995735
320.76767857943594, 0.3459217075467462
322.8483027666921, 0.2835029819290611
324.92892695394823, 0.22108425631137596
327.01134478274514, 0.1482668938612619
327.0221066319896, 0.0858750728666875
330.13586834671094, 0.03384153176987503
332.2164925339671, -0.028577193847809212
333.2603919106766, -0.08058383032151006
334.3060849289269, -0.14298910362764072
337.4234339267298, -0.21581991838931014
339.5058517555267, -0.2886372808394251
340.5533384153176, -0.3614411909779838
340.5658939061028, -0.4342316488049871
340.58024303842876, -0.5174207434644194
344.72534863907447, -0.5486704632079293
344.7361104883189, -0.6110622842025037
345.78000986502855, -0.6630689206762037
348.8973588628312, -0.7358997354378731
350.97439576700606, -0.7775211873907013
353.0514326711807, -0.8191426393435277
354.09353840634947, -0.8607506389847996
357.20191919644856, -0.8815882695843245
363.41509349356534, -0.9024662571185154
369.61750594143757, -0.8609524236581327
372.7115375992108, -0.7986009595982253
375.8037756154433, -0.7258508587058881
376.82794493520475, -0.6634724900228699
378.8834581408905, -0.5803102999865484
380.94076498811705, -0.5075467467826558
383.0016591184252, -0.4555804672436219
385.06255324873325, -0.4036141877045871
387.12524102058205, -0.36204654499798306
390.22465360297747, -0.3308909914353615
393.3276534684543, -0.32053271153759955
399.5318595578674, -0.28941751490964585
401.60710282050127, -0.32064033003004333
402.65279583875156, -0.383045603336174
405.76655755347304, -0.43507914443298557
408.8803192681943, -0.48711268552979803
411.99408098291553, -0.5391462266266087
413.03439307654367, -0.5703555894354526
417.18129231873013, -0.6120039460113906
421.32639791937584, -0.6432536657548997
421.32998520245735, -0.6640509394197576
427.5521277072778, -0.736922111116094
429.62916461145244, -0.7785435630689221
435.8459261916506, -0.8202188242679709
441.01520111205787, -0.7890901753284618
445.14416393883687, -0.7267521635801097
449.2677458409937, -0.63321824133447
447.2014707860635, -0.6539886103762171
452.36177749876686, -0.5708667772745626
456.5068830994127, -0.6021164970180717
458.58212636204655, -0.6333393121384701
462.73620017039605, -0.7165822160441246
461.69409443522727, -0.6749742164028536
464.8168243576522, -0.7790009416618098
466.89206762028607, -0.8102237567822081
467.9323797139142, -0.8414331195910512
471.04614142863556, -0.8934666606878618
473.12497197435096, -0.945486749473119
476.23694004753145, -0.9871216537375016
480.383839289718, -1.0287700103134396
485.5710506255326, -1.1016277296982206
482.4626698354334, -1.0807900990986967
487.649881171248, -1.1536478184834777
490.7618492444285, -1.1952827227478595
493.8774046006906, -1.257714900677101
494.9195103358594, -1.299322900318372
494.9284785435631, -1.3513160844805174
499.07537778574954, -1.3929644410564563
502.19093314201166, -1.455396618985696
504.2715573292678, -1.517815344603382
505.3136630644366, -1.559423344244654
507.38890632707046, -1.5906461593650514
512.5617685305592, -1.5803147840904002
509.4659432312453, -1.6322676113178796
513.5859378503206, -1.5179364154073811
514.6101071700821, -1.455558046724363
515.6324828483029, -1.3827810412089159
517.6862024124479, -1.2892202143401645
517.6700596385813, -1.1956324828483034
517.6772342047442, -1.23722703017802
518.6942289583427, -1.1332541141652843
519.7148109950226, -1.0500784718174083
519.7022555042375, -0.977288013990405
520.7282184655396, -0.9253082821398158
521.7541814268418, -0.8733285502892256
522.780144388144, -0.8213488184386355
522.7711761804403, -0.7693556342764909
524.8338639522892, -0.7277879915698859
524.821308461504, -0.6549975337428826
525.849065064347, -0.6134164387247223
525.8400968566432, -0.5614232545625768
529.970853324963, -0.5094838796466536
530.9968162862651, -0.4575041477960635
534.0890543024976, -0.3847540469037263
535.1150172637998, -0.33277431505313704
538.2126362046545, -0.29122012465808744
542.3415990314336, -0.22888211290973537
547.5144612349222, -0.21855073763508415
552.6891170799515, -0.21861799919286184
555.79570422851, -0.22905699295995685
556.8378099636788, -0.2706649926012288
558.9166405093941, -0.322685081386485
560.9972646966503, -0.38510380700417013
562.0375767902784, -0.41631316981301314
564.1110264113718, -0.4371373481009826
565.1549257880813, -0.48914398457468344
569.3054123133492, -0.5515896148154802
573.4558988386171, -0.6140352450562769
575.5275548181695, -0.6244607865118166
579.6726604188153, -0.6557105062553257
584.8401416976818, -0.6141832204833877
590.0076229765481, -0.5726559347114488
592.0631361822341, -0.4894937446751273
593.0908927850769, -0.447912649656967
598.2601677054842, -0.41678400071745614
602.3945114568853, -0.3856418994663917
605.49213039774, -0.3440877090713421
612.7258867315368, -0.281790054257657
609.6246805076006, -0.3025469709878488
